{'use_physical': True, 'iter_num': 20000, 'train_batch_size': 16, 'last_iter': 0, 'lr': 0.0002, 'lr_decay': 0.9, 'weight_decay': 2e-05, 'momentum': 0.9, 'snapshot': '', 'val_freq': 1000, 'crop_size': 512}

[iter 1], [train loss 0.75967], [loss_x_fusion 0.13332], [loss_x_j1 0.15307], [loss_x_j2 0.15624], [loss_x_j3 0.19567], [loss_x_j4 0.12137], [lr 0.0002000000000]
[iter 12371], [train loss 0.17029], [loss_x_fusion 0.03290], [loss_x_j1 0.03359], [loss_x_j2 0.03544], [loss_x_j3 0.03526], [loss_x_j4 0.03309], [lr 0.0000840185310]
[iter 12372], [train loss 0.17031], [loss_x_fusion 0.03290], [loss_x_j1 0.03360], [loss_x_j2 0.03545], [loss_x_j3 0.03527], [loss_x_j4 0.03309], [lr 0.0000840086204]
[iter 12373], [train loss 0.17022], [loss_x_fusion 0.03289], [loss_x_j1 0.03358], [loss_x_j2 0.03543], [loss_x_j3 0.03525], [loss_x_j4 0.03308], [lr 0.0000839987098]
[iter 12374], [train loss 0.17023], [loss_x_fusion 0.03289], [loss_x_j1 0.03358], [loss_x_j2 0.03543], [loss_x_j3 0.03525], [loss_x_j4 0.03308], [lr 0.0000839887990]
[iter 12375], [train loss 0.17024], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03543], [loss_x_j3 0.03525], [loss_x_j4 0.03308], [lr 0.0000839788881]
[iter 12376], [train loss 0.17025], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03543], [loss_x_j3 0.03525], [loss_x_j4 0.03308], [lr 0.0000839689771]
[iter 12377], [train loss 0.17026], [loss_x_fusion 0.03290], [loss_x_j1 0.03359], [loss_x_j2 0.03543], [loss_x_j3 0.03526], [loss_x_j4 0.03309], [lr 0.0000839590660]
[iter 12378], [train loss 0.17020], [loss_x_fusion 0.03289], [loss_x_j1 0.03358], [loss_x_j2 0.03542], [loss_x_j3 0.03524], [loss_x_j4 0.03308], [lr 0.0000839491547]
[iter 12379], [train loss 0.17024], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03543], [loss_x_j3 0.03525], [loss_x_j4 0.03308], [lr 0.0000839392433]
[iter 12380], [train loss 0.17028], [loss_x_fusion 0.03290], [loss_x_j1 0.03359], [loss_x_j2 0.03543], [loss_x_j3 0.03526], [loss_x_j4 0.03309], [lr 0.0000839293317]
[iter 12381], [train loss 0.17024], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03543], [loss_x_j3 0.03525], [loss_x_j4 0.03308], [lr 0.0000839194200]
[iter 12382], [train loss 0.17027], [loss_x_fusion 0.03290], [loss_x_j1 0.03359], [loss_x_j2 0.03543], [loss_x_j3 0.03526], [loss_x_j4 0.03309], [lr 0.0000839095082]
[iter 12383], [train loss 0.17026], [loss_x_fusion 0.03290], [loss_x_j1 0.03359], [loss_x_j2 0.03543], [loss_x_j3 0.03525], [loss_x_j4 0.03309], [lr 0.0000838995963]
[iter 12384], [train loss 0.17030], [loss_x_fusion 0.03291], [loss_x_j1 0.03360], [loss_x_j2 0.03544], [loss_x_j3 0.03526], [loss_x_j4 0.03310], [lr 0.0000838896842]
[iter 12385], [train loss 0.17028], [loss_x_fusion 0.03290], [loss_x_j1 0.03360], [loss_x_j2 0.03543], [loss_x_j3 0.03526], [loss_x_j4 0.03310], [lr 0.0000838797720]
[iter 12386], [train loss 0.17030], [loss_x_fusion 0.03291], [loss_x_j1 0.03360], [loss_x_j2 0.03543], [loss_x_j3 0.03526], [loss_x_j4 0.03310], [lr 0.0000838698597]
[iter 12387], [train loss 0.17030], [loss_x_fusion 0.03291], [loss_x_j1 0.03361], [loss_x_j2 0.03543], [loss_x_j3 0.03526], [loss_x_j4 0.03310], [lr 0.0000838599472]
[iter 12388], [train loss 0.17033], [loss_x_fusion 0.03291], [loss_x_j1 0.03361], [loss_x_j2 0.03544], [loss_x_j3 0.03526], [loss_x_j4 0.03311], [lr 0.0000838500346]
[iter 12389], [train loss 0.17035], [loss_x_fusion 0.03292], [loss_x_j1 0.03362], [loss_x_j2 0.03544], [loss_x_j3 0.03526], [loss_x_j4 0.03311], [lr 0.0000838401219]
[iter 12390], [train loss 0.17037], [loss_x_fusion 0.03292], [loss_x_j1 0.03362], [loss_x_j2 0.03545], [loss_x_j3 0.03527], [loss_x_j4 0.03312], [lr 0.0000838302091]
[iter 12391], [train loss 0.17039], [loss_x_fusion 0.03293], [loss_x_j1 0.03362], [loss_x_j2 0.03545], [loss_x_j3 0.03527], [loss_x_j4 0.03312], [lr 0.0000838202961]
[iter 12392], [train loss 0.17037], [loss_x_fusion 0.03292], [loss_x_j1 0.03362], [loss_x_j2 0.03544], [loss_x_j3 0.03526], [loss_x_j4 0.03312], [lr 0.0000838103830]
[iter 12393], [train loss 0.17039], [loss_x_fusion 0.03293], [loss_x_j1 0.03363], [loss_x_j2 0.03545], [loss_x_j3 0.03527], [loss_x_j4 0.03312], [lr 0.0000838004697]
[iter 12394], [train loss 0.17036], [loss_x_fusion 0.03292], [loss_x_j1 0.03362], [loss_x_j2 0.03544], [loss_x_j3 0.03526], [loss_x_j4 0.03312], [lr 0.0000837905564]
[iter 12395], [train loss 0.17038], [loss_x_fusion 0.03292], [loss_x_j1 0.03363], [loss_x_j2 0.03544], [loss_x_j3 0.03526], [loss_x_j4 0.03312], [lr 0.0000837806429]
[iter 12396], [train loss 0.17028], [loss_x_fusion 0.03291], [loss_x_j1 0.03361], [loss_x_j2 0.03542], [loss_x_j3 0.03525], [loss_x_j4 0.03310], [lr 0.0000837707292]
[iter 12397], [train loss 0.17027], [loss_x_fusion 0.03290], [loss_x_j1 0.03360], [loss_x_j2 0.03542], [loss_x_j3 0.03525], [loss_x_j4 0.03310], [lr 0.0000837608155]
[iter 12398], [train loss 0.17032], [loss_x_fusion 0.03291], [loss_x_j1 0.03361], [loss_x_j2 0.03544], [loss_x_j3 0.03526], [loss_x_j4 0.03311], [lr 0.0000837509016]
[iter 12399], [train loss 0.17028], [loss_x_fusion 0.03290], [loss_x_j1 0.03360], [loss_x_j2 0.03543], [loss_x_j3 0.03525], [loss_x_j4 0.03310], [lr 0.0000837409876]
[iter 12400], [train loss 0.17028], [loss_x_fusion 0.03290], [loss_x_j1 0.03360], [loss_x_j2 0.03543], [loss_x_j3 0.03525], [loss_x_j4 0.03310], [lr 0.0000837310734]
[iter 12401], [train loss 0.17023], [loss_x_fusion 0.03290], [loss_x_j1 0.03360], [loss_x_j2 0.03542], [loss_x_j3 0.03524], [loss_x_j4 0.03309], [lr 0.0000837211591]
[iter 12402], [train loss 0.17022], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03524], [loss_x_j4 0.03309], [lr 0.0000837112447]
[iter 12403], [train loss 0.17019], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03308], [lr 0.0000837013302]
[iter 12404], [train loss 0.17020], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03309], [lr 0.0000836914155]
[iter 12405], [train loss 0.17016], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03308], [lr 0.0000836815007]
[iter 12406], [train loss 0.17016], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03308], [lr 0.0000836715858]
[iter 12407], [train loss 0.17012], [loss_x_fusion 0.03287], [loss_x_j1 0.03358], [loss_x_j2 0.03539], [loss_x_j3 0.03521], [loss_x_j4 0.03307], [lr 0.0000836616707]
[iter 12408], [train loss 0.17016], [loss_x_fusion 0.03288], [loss_x_j1 0.03359], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03308], [lr 0.0000836517555]
[iter 12409], [train loss 0.17012], [loss_x_fusion 0.03287], [loss_x_j1 0.03358], [loss_x_j2 0.03539], [loss_x_j3 0.03521], [loss_x_j4 0.03307], [lr 0.0000836418402]
[iter 12410], [train loss 0.17006], [loss_x_fusion 0.03286], [loss_x_j1 0.03357], [loss_x_j2 0.03538], [loss_x_j3 0.03520], [loss_x_j4 0.03306], [lr 0.0000836319247]
[iter 12411], [train loss 0.17005], [loss_x_fusion 0.03286], [loss_x_j1 0.03356], [loss_x_j2 0.03538], [loss_x_j3 0.03520], [loss_x_j4 0.03306], [lr 0.0000836220091]
[iter 12412], [train loss 0.17011], [loss_x_fusion 0.03287], [loss_x_j1 0.03357], [loss_x_j2 0.03539], [loss_x_j3 0.03521], [loss_x_j4 0.03307], [lr 0.0000836120934]
[iter 12413], [train loss 0.17003], [loss_x_fusion 0.03286], [loss_x_j1 0.03356], [loss_x_j2 0.03537], [loss_x_j3 0.03519], [loss_x_j4 0.03305], [lr 0.0000836021776]
[iter 12414], [train loss 0.17009], [loss_x_fusion 0.03287], [loss_x_j1 0.03357], [loss_x_j2 0.03538], [loss_x_j3 0.03520], [loss_x_j4 0.03306], [lr 0.0000835922616]
[iter 12415], [train loss 0.17007], [loss_x_fusion 0.03287], [loss_x_j1 0.03357], [loss_x_j2 0.03538], [loss_x_j3 0.03520], [loss_x_j4 0.03306], [lr 0.0000835823455]
[iter 12416], [train loss 0.17006], [loss_x_fusion 0.03286], [loss_x_j1 0.03356], [loss_x_j2 0.03538], [loss_x_j3 0.03520], [loss_x_j4 0.03306], [lr 0.0000835724292]
[iter 12417], [train loss 0.17012], [loss_x_fusion 0.03287], [loss_x_j1 0.03357], [loss_x_j2 0.03539], [loss_x_j3 0.03521], [loss_x_j4 0.03307], [lr 0.0000835625129]
[iter 12418], [train loss 0.17015], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03307], [lr 0.0000835525964]
[iter 12419], [train loss 0.17016], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03308], [lr 0.0000835426797]
[iter 12420], [train loss 0.17019], [loss_x_fusion 0.03288], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03308], [lr 0.0000835327630]
[iter 12421], [train loss 0.17017], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03307], [lr 0.0000835228461]
[iter 12422], [train loss 0.17020], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03308], [lr 0.0000835129290]
[iter 12423], [train loss 0.17018], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03307], [lr 0.0000835030119]
[iter 12424], [train loss 0.17023], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03542], [loss_x_j3 0.03524], [loss_x_j4 0.03309], [lr 0.0000834930946]
[iter 12425], [train loss 0.17025], [loss_x_fusion 0.03290], [loss_x_j1 0.03360], [loss_x_j2 0.03542], [loss_x_j3 0.03524], [loss_x_j4 0.03309], [lr 0.0000834831772]
[iter 12426], [train loss 0.17023], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03542], [loss_x_j3 0.03524], [loss_x_j4 0.03309], [lr 0.0000834732596]
[iter 12427], [train loss 0.17027], [loss_x_fusion 0.03290], [loss_x_j1 0.03360], [loss_x_j2 0.03543], [loss_x_j3 0.03525], [loss_x_j4 0.03309], [lr 0.0000834633419]
[iter 12428], [train loss 0.17028], [loss_x_fusion 0.03290], [loss_x_j1 0.03360], [loss_x_j2 0.03543], [loss_x_j3 0.03525], [loss_x_j4 0.03310], [lr 0.0000834534241]
[iter 12429], [train loss 0.17024], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03542], [loss_x_j3 0.03524], [loss_x_j4 0.03309], [lr 0.0000834435062]
[iter 12430], [train loss 0.17030], [loss_x_fusion 0.03291], [loss_x_j1 0.03361], [loss_x_j2 0.03543], [loss_x_j3 0.03525], [loss_x_j4 0.03310], [lr 0.0000834335881]
[iter 12431], [train loss 0.17025], [loss_x_fusion 0.03290], [loss_x_j1 0.03360], [loss_x_j2 0.03542], [loss_x_j3 0.03524], [loss_x_j4 0.03309], [lr 0.0000834236699]
[iter 12432], [train loss 0.17020], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03308], [lr 0.0000834137516]
[iter 12433], [train loss 0.17016], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03308], [lr 0.0000834038331]
[iter 12434], [train loss 0.17013], [loss_x_fusion 0.03287], [loss_x_j1 0.03357], [loss_x_j2 0.03540], [loss_x_j3 0.03521], [loss_x_j4 0.03307], [lr 0.0000833939145]
[iter 12435], [train loss 0.17010], [loss_x_fusion 0.03287], [loss_x_j1 0.03357], [loss_x_j2 0.03539], [loss_x_j3 0.03521], [loss_x_j4 0.03307], [lr 0.0000833839958]
[iter 12436], [train loss 0.17010], [loss_x_fusion 0.03287], [loss_x_j1 0.03356], [loss_x_j2 0.03539], [loss_x_j3 0.03521], [loss_x_j4 0.03306], [lr 0.0000833740769]
[iter 12437], [train loss 0.17008], [loss_x_fusion 0.03286], [loss_x_j1 0.03356], [loss_x_j2 0.03539], [loss_x_j3 0.03520], [loss_x_j4 0.03306], [lr 0.0000833641579]
[iter 12438], [train loss 0.17006], [loss_x_fusion 0.03286], [loss_x_j1 0.03356], [loss_x_j2 0.03539], [loss_x_j3 0.03520], [loss_x_j4 0.03306], [lr 0.0000833542388]
[iter 12439], [train loss 0.17004], [loss_x_fusion 0.03286], [loss_x_j1 0.03355], [loss_x_j2 0.03538], [loss_x_j3 0.03520], [loss_x_j4 0.03305], [lr 0.0000833443196]
[iter 12440], [train loss 0.17007], [loss_x_fusion 0.03286], [loss_x_j1 0.03356], [loss_x_j2 0.03539], [loss_x_j3 0.03520], [loss_x_j4 0.03306], [lr 0.0000833344002]
[iter 12441], [train loss 0.17008], [loss_x_fusion 0.03286], [loss_x_j1 0.03356], [loss_x_j2 0.03539], [loss_x_j3 0.03521], [loss_x_j4 0.03306], [lr 0.0000833244807]
[iter 12442], [train loss 0.17009], [loss_x_fusion 0.03287], [loss_x_j1 0.03356], [loss_x_j2 0.03539], [loss_x_j3 0.03521], [loss_x_j4 0.03306], [lr 0.0000833145610]
[iter 12443], [train loss 0.17009], [loss_x_fusion 0.03287], [loss_x_j1 0.03356], [loss_x_j2 0.03539], [loss_x_j3 0.03521], [loss_x_j4 0.03306], [lr 0.0000833046412]
[iter 12444], [train loss 0.17004], [loss_x_fusion 0.03286], [loss_x_j1 0.03355], [loss_x_j2 0.03538], [loss_x_j3 0.03520], [loss_x_j4 0.03305], [lr 0.0000832947213]
[iter 12445], [train loss 0.17003], [loss_x_fusion 0.03285], [loss_x_j1 0.03355], [loss_x_j2 0.03538], [loss_x_j3 0.03519], [loss_x_j4 0.03305], [lr 0.0000832848013]
[iter 12446], [train loss 0.17009], [loss_x_fusion 0.03287], [loss_x_j1 0.03356], [loss_x_j2 0.03539], [loss_x_j3 0.03521], [loss_x_j4 0.03306], [lr 0.0000832748811]
[iter 12447], [train loss 0.17010], [loss_x_fusion 0.03287], [loss_x_j1 0.03357], [loss_x_j2 0.03539], [loss_x_j3 0.03521], [loss_x_j4 0.03307], [lr 0.0000832649608]
[iter 12448], [train loss 0.17015], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03307], [lr 0.0000832550404]
[iter 12449], [train loss 0.17015], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03307], [lr 0.0000832451198]
[iter 12450], [train loss 0.17020], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03308], [lr 0.0000832351991]
[iter 12451], [train loss 0.17015], [loss_x_fusion 0.03288], [loss_x_j1 0.03357], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03307], [lr 0.0000832252783]
[iter 12452], [train loss 0.17015], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03307], [lr 0.0000832153573]
[iter 12453], [train loss 0.17017], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03541], [loss_x_j3 0.03522], [loss_x_j4 0.03308], [lr 0.0000832054362]
[iter 12454], [train loss 0.17017], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03308], [lr 0.0000831955150]
[iter 12455], [train loss 0.17018], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03522], [loss_x_j4 0.03308], [lr 0.0000831855937]
[iter 12456], [train loss 0.17017], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03308], [lr 0.0000831756722]
[iter 12457], [train loss 0.17019], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03522], [loss_x_j4 0.03308], [lr 0.0000831657506]
[iter 12458], [train loss 0.17023], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03542], [loss_x_j3 0.03524], [loss_x_j4 0.03309], [lr 0.0000831558288]
[iter 12459], [train loss 0.17018], [loss_x_fusion 0.03288], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03308], [lr 0.0000831459069]
[iter 12460], [train loss 0.17017], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03307], [lr 0.0000831359849]
[iter 12461], [train loss 0.17015], [loss_x_fusion 0.03287], [loss_x_j1 0.03358], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03307], [lr 0.0000831260628]
[iter 12462], [train loss 0.17012], [loss_x_fusion 0.03287], [loss_x_j1 0.03357], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03306], [lr 0.0000831161405]
[iter 12463], [train loss 0.17013], [loss_x_fusion 0.03287], [loss_x_j1 0.03357], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03307], [lr 0.0000831062181]
[iter 12464], [train loss 0.17025], [loss_x_fusion 0.03289], [loss_x_j1 0.03360], [loss_x_j2 0.03543], [loss_x_j3 0.03524], [loss_x_j4 0.03309], [lr 0.0000830962956]
[iter 12465], [train loss 0.17026], [loss_x_fusion 0.03290], [loss_x_j1 0.03360], [loss_x_j2 0.03543], [loss_x_j3 0.03524], [loss_x_j4 0.03309], [lr 0.0000830863729]
[iter 12466], [train loss 0.17025], [loss_x_fusion 0.03289], [loss_x_j1 0.03360], [loss_x_j2 0.03543], [loss_x_j3 0.03524], [loss_x_j4 0.03309], [lr 0.0000830764501]
[iter 12467], [train loss 0.17024], [loss_x_fusion 0.03289], [loss_x_j1 0.03360], [loss_x_j2 0.03542], [loss_x_j3 0.03524], [loss_x_j4 0.03309], [lr 0.0000830665272]
[iter 12468], [train loss 0.17023], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03542], [loss_x_j3 0.03524], [loss_x_j4 0.03309], [lr 0.0000830566041]
[iter 12469], [train loss 0.17022], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03542], [loss_x_j3 0.03524], [loss_x_j4 0.03308], [lr 0.0000830466809]
[iter 12470], [train loss 0.17024], [loss_x_fusion 0.03289], [loss_x_j1 0.03360], [loss_x_j2 0.03542], [loss_x_j3 0.03524], [loss_x_j4 0.03309], [lr 0.0000830367576]
[iter 12471], [train loss 0.17024], [loss_x_fusion 0.03289], [loss_x_j1 0.03360], [loss_x_j2 0.03542], [loss_x_j3 0.03524], [loss_x_j4 0.03309], [lr 0.0000830268341]
[iter 12472], [train loss 0.17025], [loss_x_fusion 0.03289], [loss_x_j1 0.03360], [loss_x_j2 0.03542], [loss_x_j3 0.03524], [loss_x_j4 0.03309], [lr 0.0000830169105]
[iter 12473], [train loss 0.17021], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03308], [lr 0.0000830069868]
[iter 12474], [train loss 0.17020], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03308], [lr 0.0000829970629]
[iter 12475], [train loss 0.17016], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03307], [lr 0.0000829871389]
[iter 12476], [train loss 0.17019], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03308], [lr 0.0000829772148]
[iter 12477], [train loss 0.17015], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03307], [lr 0.0000829672906]
[iter 12478], [train loss 0.17013], [loss_x_fusion 0.03287], [loss_x_j1 0.03358], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03307], [lr 0.0000829573662]
[iter 12479], [train loss 0.17011], [loss_x_fusion 0.03287], [loss_x_j1 0.03357], [loss_x_j2 0.03539], [loss_x_j3 0.03521], [loss_x_j4 0.03307], [lr 0.0000829474417]
[iter 12480], [train loss 0.17006], [loss_x_fusion 0.03286], [loss_x_j1 0.03356], [loss_x_j2 0.03538], [loss_x_j3 0.03520], [loss_x_j4 0.03306], [lr 0.0000829375170]
[iter 12481], [train loss 0.17006], [loss_x_fusion 0.03286], [loss_x_j1 0.03356], [loss_x_j2 0.03538], [loss_x_j3 0.03520], [loss_x_j4 0.03306], [lr 0.0000829275922]
[iter 12482], [train loss 0.17008], [loss_x_fusion 0.03287], [loss_x_j1 0.03357], [loss_x_j2 0.03538], [loss_x_j3 0.03520], [loss_x_j4 0.03306], [lr 0.0000829176673]
[iter 12483], [train loss 0.17008], [loss_x_fusion 0.03287], [loss_x_j1 0.03357], [loss_x_j2 0.03538], [loss_x_j3 0.03520], [loss_x_j4 0.03307], [lr 0.0000829077423]
[iter 12484], [train loss 0.17011], [loss_x_fusion 0.03287], [loss_x_j1 0.03357], [loss_x_j2 0.03539], [loss_x_j3 0.03521], [loss_x_j4 0.03307], [lr 0.0000828978171]
[iter 12485], [train loss 0.17015], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03308], [lr 0.0000828878918]
[iter 12486], [train loss 0.17014], [loss_x_fusion 0.03288], [loss_x_j1 0.03357], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03308], [lr 0.0000828779664]
[iter 12487], [train loss 0.17019], [loss_x_fusion 0.03289], [loss_x_j1 0.03358], [loss_x_j2 0.03541], [loss_x_j3 0.03522], [loss_x_j4 0.03309], [lr 0.0000828680408]
[iter 12488], [train loss 0.17022], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03309], [lr 0.0000828581151]
[iter 12489], [train loss 0.17020], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03309], [lr 0.0000828481893]
[iter 12490], [train loss 0.17021], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03309], [lr 0.0000828382633]
[iter 12491], [train loss 0.17025], [loss_x_fusion 0.03290], [loss_x_j1 0.03360], [loss_x_j2 0.03542], [loss_x_j3 0.03524], [loss_x_j4 0.03310], [lr 0.0000828283372]
[iter 12492], [train loss 0.17020], [loss_x_fusion 0.03289], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03309], [lr 0.0000828184110]
[iter 12493], [train loss 0.17022], [loss_x_fusion 0.03290], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03309], [lr 0.0000828084846]
[iter 12494], [train loss 0.17022], [loss_x_fusion 0.03290], [loss_x_j1 0.03359], [loss_x_j2 0.03541], [loss_x_j3 0.03523], [loss_x_j4 0.03309], [lr 0.0000827985581]
[iter 12495], [train loss 0.17018], [loss_x_fusion 0.03289], [loss_x_j1 0.03358], [loss_x_j2 0.03540], [loss_x_j3 0.03522], [loss_x_j4 0.03309], [lr 0.0000827886315]
[iter 12496], [train loss 0.17015], [loss_x_fusion 0.03288], [loss_x_j1 0.03358], [loss_x_j2 0.03539], [loss_x_j3 0.03521], [loss_x_j4 0.03308], [lr 0.0000827787047]
[iter 12497], [train loss 0.17013], [loss_x_fusion 0.03288], [loss_x_j1 0.03357], [loss_x_j2 0.03539], [loss_x_j3 0.03521], [loss_x_j4 0.03308], [lr 0.0000827687778]
[iter 12498], [train loss 0.17010], [loss_x_fusion 0.03288], [loss_x_j1 0.03357], [loss_x_j2 0.03538], [loss_x_j3 0.03520], [loss_x_j4 0.03307], [lr 0.0000827588508]
[iter 12499], [train loss 0.17010], [loss_x_fusion 0.03287], [loss_x_j1 0.03357], [loss_x_j2 0.03538], [loss_x_j3 0.03520], [loss_x_j4 0.03307], [lr 0.0000827489236]
[iter 12500], [train loss 0.17007], [loss_x_fusion 0.03287], [loss_x_j1 0.03356], [loss_x_j2 0.03538], [loss_x_j3 0.03519], [loss_x_j4 0.03307], [lr 0.0000827389964]
[iter 12501], [train loss 0.17006], [loss_x_fusion 0.03287], [loss_x_j1 0.03356], [loss_x_j2 0.03537], [loss_x_j3 0.03519], [loss_x_j4 0.03307], [lr 0.0000827290689]
[iter 12502], [train loss 0.17009], [loss_x_fusion 0.03287], [loss_x_j1 0.03357], [loss_x_j2 0.03538], [loss_x_j3 0.03520], [loss_x_j4 0.03307], [lr 0.0000827191414]
[iter 12503], [train loss 0.17003], [loss_x_fusion 0.03286], [loss_x_j1 0.03356], [loss_x_j2 0.03537], [loss_x_j3 0.03518], [loss_x_j4 0.03306], [lr 0.0000827092137]
[iter 12504], [train loss 0.17004], [loss_x_fusion 0.03286], [loss_x_j1 0.03356], [loss_x_j2 0.03537], [loss_x_j3 0.03519], [loss_x_j4 0.03306], [lr 0.0000826992859]
[iter 12505], [train loss 0.17001], [loss_x_fusion 0.03286], [loss_x_j1 0.03355], [loss_x_j2 0.03536], [loss_x_j3 0.03518], [loss_x_j4 0.03306], [lr 0.0000826893579]
[iter 12506], [train loss 0.16997], [loss_x_fusion 0.03285], [loss_x_j1 0.03354], [loss_x_j2 0.03535], [loss_x_j3 0.03517], [loss_x_j4 0.03305], [lr 0.0000826794298]
