{'use_physical': True, 'iter_num': 20000, 'train_batch_size': 16, 'last_iter': 0, 'lr': 0.0002, 'lr_decay': 0.9, 'weight_decay': 2e-05, 'momentum': 0.9, 'snapshot': '', 'val_freq': 1000, 'crop_size': 512}

[iter 1], [train loss 0.90704], [loss_x_fusion 0.15496], [loss_x_j1 0.24923], [loss_x_j2 0.13202], [loss_x_j3 0.13112], [loss_x_j4 0.23971], [lr 0.0002000000000]
[iter 8778], [train loss 0.16615], [loss_x_fusion 0.03246], [loss_x_j1 0.03332], [loss_x_j2 0.03487], [loss_x_j3 0.03268], [loss_x_j4 0.03282], [lr 0.0001189052598]
[iter 8779], [train loss 0.16615], [loss_x_fusion 0.03246], [loss_x_j1 0.03332], [loss_x_j2 0.03487], [loss_x_j3 0.03268], [loss_x_j4 0.03282], [lr 0.0001188957245]
[iter 8780], [train loss 0.16610], [loss_x_fusion 0.03245], [loss_x_j1 0.03331], [loss_x_j2 0.03486], [loss_x_j3 0.03267], [loss_x_j4 0.03282], [lr 0.0001188861890]
[iter 8781], [train loss 0.16611], [loss_x_fusion 0.03245], [loss_x_j1 0.03331], [loss_x_j2 0.03486], [loss_x_j3 0.03267], [loss_x_j4 0.03282], [lr 0.0001188766535]
[iter 8782], [train loss 0.16609], [loss_x_fusion 0.03245], [loss_x_j1 0.03331], [loss_x_j2 0.03485], [loss_x_j3 0.03267], [loss_x_j4 0.03281], [lr 0.0001188671179]
[iter 8783], [train loss 0.16607], [loss_x_fusion 0.03245], [loss_x_j1 0.03330], [loss_x_j2 0.03485], [loss_x_j3 0.03266], [loss_x_j4 0.03281], [lr 0.0001188575822]
[iter 8784], [train loss 0.16605], [loss_x_fusion 0.03244], [loss_x_j1 0.03330], [loss_x_j2 0.03484], [loss_x_j3 0.03266], [loss_x_j4 0.03281], [lr 0.0001188480464]
[iter 8785], [train loss 0.16605], [loss_x_fusion 0.03244], [loss_x_j1 0.03330], [loss_x_j2 0.03484], [loss_x_j3 0.03266], [loss_x_j4 0.03280], [lr 0.0001188385106]
[iter 8786], [train loss 0.16606], [loss_x_fusion 0.03245], [loss_x_j1 0.03330], [loss_x_j2 0.03484], [loss_x_j3 0.03266], [loss_x_j4 0.03281], [lr 0.0001188289746]
[iter 8787], [train loss 0.16607], [loss_x_fusion 0.03245], [loss_x_j1 0.03330], [loss_x_j2 0.03485], [loss_x_j3 0.03266], [loss_x_j4 0.03281], [lr 0.0001188194386]
[iter 8788], [train loss 0.16605], [loss_x_fusion 0.03244], [loss_x_j1 0.03330], [loss_x_j2 0.03485], [loss_x_j3 0.03266], [loss_x_j4 0.03280], [lr 0.0001188099025]
[iter 8789], [train loss 0.16607], [loss_x_fusion 0.03245], [loss_x_j1 0.03330], [loss_x_j2 0.03485], [loss_x_j3 0.03266], [loss_x_j4 0.03281], [lr 0.0001188003663]
[iter 8790], [train loss 0.16606], [loss_x_fusion 0.03244], [loss_x_j1 0.03330], [loss_x_j2 0.03484], [loss_x_j3 0.03266], [loss_x_j4 0.03281], [lr 0.0001187908300]
[iter 8791], [train loss 0.16606], [loss_x_fusion 0.03245], [loss_x_j1 0.03330], [loss_x_j2 0.03485], [loss_x_j3 0.03266], [loss_x_j4 0.03281], [lr 0.0001187812937]
[iter 8792], [train loss 0.16604], [loss_x_fusion 0.03244], [loss_x_j1 0.03330], [loss_x_j2 0.03484], [loss_x_j3 0.03266], [loss_x_j4 0.03280], [lr 0.0001187717572]
[iter 8793], [train loss 0.16605], [loss_x_fusion 0.03244], [loss_x_j1 0.03330], [loss_x_j2 0.03484], [loss_x_j3 0.03266], [loss_x_j4 0.03280], [lr 0.0001187622207]
[iter 8794], [train loss 0.16600], [loss_x_fusion 0.03243], [loss_x_j1 0.03329], [loss_x_j2 0.03483], [loss_x_j3 0.03265], [loss_x_j4 0.03279], [lr 0.0001187526840]
[iter 8795], [train loss 0.16600], [loss_x_fusion 0.03243], [loss_x_j1 0.03329], [loss_x_j2 0.03483], [loss_x_j3 0.03265], [loss_x_j4 0.03279], [lr 0.0001187431473]
[iter 8796], [train loss 0.16600], [loss_x_fusion 0.03243], [loss_x_j1 0.03329], [loss_x_j2 0.03483], [loss_x_j3 0.03265], [loss_x_j4 0.03279], [lr 0.0001187336105]
[iter 8797], [train loss 0.16600], [loss_x_fusion 0.03243], [loss_x_j1 0.03329], [loss_x_j2 0.03483], [loss_x_j3 0.03265], [loss_x_j4 0.03279], [lr 0.0001187240737]
[iter 8798], [train loss 0.16600], [loss_x_fusion 0.03243], [loss_x_j1 0.03329], [loss_x_j2 0.03483], [loss_x_j3 0.03265], [loss_x_j4 0.03279], [lr 0.0001187145367]
[iter 8799], [train loss 0.16598], [loss_x_fusion 0.03243], [loss_x_j1 0.03329], [loss_x_j2 0.03483], [loss_x_j3 0.03265], [loss_x_j4 0.03279], [lr 0.0001187049996]
[iter 8800], [train loss 0.16597], [loss_x_fusion 0.03243], [loss_x_j1 0.03329], [loss_x_j2 0.03483], [loss_x_j3 0.03265], [loss_x_j4 0.03279], [lr 0.0001186954625]
[iter 8801], [train loss 0.16596], [loss_x_fusion 0.03242], [loss_x_j1 0.03329], [loss_x_j2 0.03482], [loss_x_j3 0.03264], [loss_x_j4 0.03278], [lr 0.0001186859253]
[iter 8802], [train loss 0.16590], [loss_x_fusion 0.03241], [loss_x_j1 0.03327], [loss_x_j2 0.03481], [loss_x_j3 0.03263], [loss_x_j4 0.03277], [lr 0.0001186763880]
[iter 8803], [train loss 0.16587], [loss_x_fusion 0.03241], [loss_x_j1 0.03327], [loss_x_j2 0.03481], [loss_x_j3 0.03263], [loss_x_j4 0.03277], [lr 0.0001186668506]
[iter 8804], [train loss 0.16587], [loss_x_fusion 0.03241], [loss_x_j1 0.03327], [loss_x_j2 0.03481], [loss_x_j3 0.03263], [loss_x_j4 0.03277], [lr 0.0001186573131]
[iter 8805], [train loss 0.16588], [loss_x_fusion 0.03241], [loss_x_j1 0.03327], [loss_x_j2 0.03480], [loss_x_j3 0.03263], [loss_x_j4 0.03277], [lr 0.0001186477756]
[iter 8806], [train loss 0.16586], [loss_x_fusion 0.03240], [loss_x_j1 0.03326], [loss_x_j2 0.03480], [loss_x_j3 0.03262], [loss_x_j4 0.03277], [lr 0.0001186382379]
[iter 8807], [train loss 0.16586], [loss_x_fusion 0.03241], [loss_x_j1 0.03327], [loss_x_j2 0.03480], [loss_x_j3 0.03262], [loss_x_j4 0.03277], [lr 0.0001186287002]
[iter 8808], [train loss 0.16581], [loss_x_fusion 0.03240], [loss_x_j1 0.03326], [loss_x_j2 0.03479], [loss_x_j3 0.03261], [loss_x_j4 0.03276], [lr 0.0001186191624]
[iter 8809], [train loss 0.16580], [loss_x_fusion 0.03239], [loss_x_j1 0.03325], [loss_x_j2 0.03479], [loss_x_j3 0.03261], [loss_x_j4 0.03275], [lr 0.0001186096245]
[iter 8810], [train loss 0.16580], [loss_x_fusion 0.03239], [loss_x_j1 0.03325], [loss_x_j2 0.03479], [loss_x_j3 0.03261], [loss_x_j4 0.03275], [lr 0.0001186000865]
[iter 8811], [train loss 0.16584], [loss_x_fusion 0.03240], [loss_x_j1 0.03326], [loss_x_j2 0.03480], [loss_x_j3 0.03262], [loss_x_j4 0.03276], [lr 0.0001185905484]
[iter 8812], [train loss 0.16585], [loss_x_fusion 0.03240], [loss_x_j1 0.03326], [loss_x_j2 0.03480], [loss_x_j3 0.03262], [loss_x_j4 0.03276], [lr 0.0001185810103]
[iter 8813], [train loss 0.16584], [loss_x_fusion 0.03240], [loss_x_j1 0.03326], [loss_x_j2 0.03480], [loss_x_j3 0.03262], [loss_x_j4 0.03276], [lr 0.0001185714720]
[iter 8814], [train loss 0.16582], [loss_x_fusion 0.03240], [loss_x_j1 0.03326], [loss_x_j2 0.03479], [loss_x_j3 0.03262], [loss_x_j4 0.03276], [lr 0.0001185619337]
[iter 8815], [train loss 0.16583], [loss_x_fusion 0.03240], [loss_x_j1 0.03326], [loss_x_j2 0.03479], [loss_x_j3 0.03262], [loss_x_j4 0.03276], [lr 0.0001185523953]
[iter 8816], [train loss 0.16584], [loss_x_fusion 0.03240], [loss_x_j1 0.03326], [loss_x_j2 0.03480], [loss_x_j3 0.03262], [loss_x_j4 0.03276], [lr 0.0001185428568]
[iter 8817], [train loss 0.16582], [loss_x_fusion 0.03240], [loss_x_j1 0.03326], [loss_x_j2 0.03480], [loss_x_j3 0.03261], [loss_x_j4 0.03275], [lr 0.0001185333182]
[iter 8818], [train loss 0.16585], [loss_x_fusion 0.03240], [loss_x_j1 0.03326], [loss_x_j2 0.03481], [loss_x_j3 0.03262], [loss_x_j4 0.03276], [lr 0.0001185237795]
[iter 8819], [train loss 0.16580], [loss_x_fusion 0.03239], [loss_x_j1 0.03325], [loss_x_j2 0.03480], [loss_x_j3 0.03261], [loss_x_j4 0.03275], [lr 0.0001185142408]
[iter 8820], [train loss 0.16583], [loss_x_fusion 0.03240], [loss_x_j1 0.03325], [loss_x_j2 0.03481], [loss_x_j3 0.03261], [loss_x_j4 0.03275], [lr 0.0001185047019]
[iter 8821], [train loss 0.16583], [loss_x_fusion 0.03240], [loss_x_j1 0.03325], [loss_x_j2 0.03481], [loss_x_j3 0.03261], [loss_x_j4 0.03275], [lr 0.0001184951630]
[iter 8822], [train loss 0.16585], [loss_x_fusion 0.03240], [loss_x_j1 0.03325], [loss_x_j2 0.03482], [loss_x_j3 0.03262], [loss_x_j4 0.03275], [lr 0.0001184856240]
[iter 8823], [train loss 0.16582], [loss_x_fusion 0.03239], [loss_x_j1 0.03325], [loss_x_j2 0.03482], [loss_x_j3 0.03261], [loss_x_j4 0.03275], [lr 0.0001184760849]
[iter 8824], [train loss 0.16584], [loss_x_fusion 0.03240], [loss_x_j1 0.03325], [loss_x_j2 0.03483], [loss_x_j3 0.03261], [loss_x_j4 0.03275], [lr 0.0001184665457]
[iter 8825], [train loss 0.16584], [loss_x_fusion 0.03240], [loss_x_j1 0.03325], [loss_x_j2 0.03483], [loss_x_j3 0.03261], [loss_x_j4 0.03275], [lr 0.0001184570065]
[iter 8826], [train loss 0.16587], [loss_x_fusion 0.03240], [loss_x_j1 0.03326], [loss_x_j2 0.03484], [loss_x_j3 0.03262], [loss_x_j4 0.03276], [lr 0.0001184474671]
[iter 8827], [train loss 0.16584], [loss_x_fusion 0.03240], [loss_x_j1 0.03325], [loss_x_j2 0.03483], [loss_x_j3 0.03261], [loss_x_j4 0.03275], [lr 0.0001184379277]
[iter 8828], [train loss 0.16583], [loss_x_fusion 0.03239], [loss_x_j1 0.03325], [loss_x_j2 0.03483], [loss_x_j3 0.03261], [loss_x_j4 0.03275], [lr 0.0001184283882]
[iter 8829], [train loss 0.16585], [loss_x_fusion 0.03240], [loss_x_j1 0.03325], [loss_x_j2 0.03483], [loss_x_j3 0.03262], [loss_x_j4 0.03275], [lr 0.0001184188486]
[iter 8830], [train loss 0.16586], [loss_x_fusion 0.03240], [loss_x_j1 0.03325], [loss_x_j2 0.03484], [loss_x_j3 0.03262], [loss_x_j4 0.03275], [lr 0.0001184093089]
[iter 8831], [train loss 0.16591], [loss_x_fusion 0.03241], [loss_x_j1 0.03326], [loss_x_j2 0.03485], [loss_x_j3 0.03263], [loss_x_j4 0.03276], [lr 0.0001183997691]
[iter 8832], [train loss 0.16600], [loss_x_fusion 0.03242], [loss_x_j1 0.03328], [loss_x_j2 0.03488], [loss_x_j3 0.03264], [loss_x_j4 0.03278], [lr 0.0001183902292]
[iter 8833], [train loss 0.16599], [loss_x_fusion 0.03242], [loss_x_j1 0.03327], [loss_x_j2 0.03488], [loss_x_j3 0.03264], [loss_x_j4 0.03278], [lr 0.0001183806893]
[iter 8834], [train loss 0.16597], [loss_x_fusion 0.03242], [loss_x_j1 0.03327], [loss_x_j2 0.03487], [loss_x_j3 0.03264], [loss_x_j4 0.03277], [lr 0.0001183711492]
[iter 8835], [train loss 0.16597], [loss_x_fusion 0.03242], [loss_x_j1 0.03327], [loss_x_j2 0.03487], [loss_x_j3 0.03264], [loss_x_j4 0.03277], [lr 0.0001183616091]
[iter 8836], [train loss 0.16598], [loss_x_fusion 0.03242], [loss_x_j1 0.03327], [loss_x_j2 0.03488], [loss_x_j3 0.03264], [loss_x_j4 0.03277], [lr 0.0001183520689]
[iter 8837], [train loss 0.16601], [loss_x_fusion 0.03243], [loss_x_j1 0.03328], [loss_x_j2 0.03488], [loss_x_j3 0.03265], [loss_x_j4 0.03278], [lr 0.0001183425286]
[iter 8838], [train loss 0.16601], [loss_x_fusion 0.03243], [loss_x_j1 0.03328], [loss_x_j2 0.03488], [loss_x_j3 0.03265], [loss_x_j4 0.03278], [lr 0.0001183329882]
[iter 8839], [train loss 0.16595], [loss_x_fusion 0.03241], [loss_x_j1 0.03327], [loss_x_j2 0.03487], [loss_x_j3 0.03263], [loss_x_j4 0.03277], [lr 0.0001183234478]
[iter 8840], [train loss 0.16596], [loss_x_fusion 0.03241], [loss_x_j1 0.03327], [loss_x_j2 0.03487], [loss_x_j3 0.03263], [loss_x_j4 0.03277], [lr 0.0001183139072]
[iter 8841], [train loss 0.16595], [loss_x_fusion 0.03241], [loss_x_j1 0.03327], [loss_x_j2 0.03487], [loss_x_j3 0.03263], [loss_x_j4 0.03277], [lr 0.0001183043666]
[iter 8842], [train loss 0.16595], [loss_x_fusion 0.03241], [loss_x_j1 0.03326], [loss_x_j2 0.03487], [loss_x_j3 0.03263], [loss_x_j4 0.03277], [lr 0.0001182948259]
[iter 8843], [train loss 0.16595], [loss_x_fusion 0.03241], [loss_x_j1 0.03326], [loss_x_j2 0.03487], [loss_x_j3 0.03263], [loss_x_j4 0.03277], [lr 0.0001182852851]
[iter 8844], [train loss 0.16595], [loss_x_fusion 0.03241], [loss_x_j1 0.03326], [loss_x_j2 0.03487], [loss_x_j3 0.03263], [loss_x_j4 0.03277], [lr 0.0001182757442]
[iter 8845], [train loss 0.16594], [loss_x_fusion 0.03241], [loss_x_j1 0.03326], [loss_x_j2 0.03487], [loss_x_j3 0.03263], [loss_x_j4 0.03277], [lr 0.0001182662032]
[iter 8846], [train loss 0.16593], [loss_x_fusion 0.03241], [loss_x_j1 0.03326], [loss_x_j2 0.03487], [loss_x_j3 0.03263], [loss_x_j4 0.03276], [lr 0.0001182566622]
[iter 8847], [train loss 0.16593], [loss_x_fusion 0.03241], [loss_x_j1 0.03326], [loss_x_j2 0.03487], [loss_x_j3 0.03263], [loss_x_j4 0.03276], [lr 0.0001182471210]
[iter 8848], [train loss 0.16590], [loss_x_fusion 0.03240], [loss_x_j1 0.03325], [loss_x_j2 0.03486], [loss_x_j3 0.03262], [loss_x_j4 0.03276], [lr 0.0001182375798]
[iter 8849], [train loss 0.16590], [loss_x_fusion 0.03240], [loss_x_j1 0.03325], [loss_x_j2 0.03486], [loss_x_j3 0.03262], [loss_x_j4 0.03276], [lr 0.0001182280385]
[iter 8850], [train loss 0.16589], [loss_x_fusion 0.03240], [loss_x_j1 0.03325], [loss_x_j2 0.03486], [loss_x_j3 0.03262], [loss_x_j4 0.03276], [lr 0.0001182184971]
[iter 8851], [train loss 0.16595], [loss_x_fusion 0.03241], [loss_x_j1 0.03326], [loss_x_j2 0.03487], [loss_x_j3 0.03263], [loss_x_j4 0.03277], [lr 0.0001182089556]
[iter 8852], [train loss 0.16592], [loss_x_fusion 0.03241], [loss_x_j1 0.03326], [loss_x_j2 0.03487], [loss_x_j3 0.03263], [loss_x_j4 0.03276], [lr 0.0001181994140]
[iter 8853], [train loss 0.16590], [loss_x_fusion 0.03240], [loss_x_j1 0.03325], [loss_x_j2 0.03486], [loss_x_j3 0.03262], [loss_x_j4 0.03276], [lr 0.0001181898724]
[iter 8854], [train loss 0.16589], [loss_x_fusion 0.03240], [loss_x_j1 0.03325], [loss_x_j2 0.03486], [loss_x_j3 0.03262], [loss_x_j4 0.03276], [lr 0.0001181803306]
[iter 8855], [train loss 0.16586], [loss_x_fusion 0.03239], [loss_x_j1 0.03324], [loss_x_j2 0.03486], [loss_x_j3 0.03261], [loss_x_j4 0.03275], [lr 0.0001181707888]
[iter 8856], [train loss 0.16585], [loss_x_fusion 0.03239], [loss_x_j1 0.03324], [loss_x_j2 0.03486], [loss_x_j3 0.03261], [loss_x_j4 0.03275], [lr 0.0001181612469]
[iter 8857], [train loss 0.16585], [loss_x_fusion 0.03239], [loss_x_j1 0.03324], [loss_x_j2 0.03486], [loss_x_j3 0.03261], [loss_x_j4 0.03275], [lr 0.0001181517049]
[iter 8858], [train loss 0.16581], [loss_x_fusion 0.03238], [loss_x_j1 0.03323], [loss_x_j2 0.03485], [loss_x_j3 0.03260], [loss_x_j4 0.03274], [lr 0.0001181421628]
[iter 8859], [train loss 0.16581], [loss_x_fusion 0.03238], [loss_x_j1 0.03323], [loss_x_j2 0.03485], [loss_x_j3 0.03260], [loss_x_j4 0.03274], [lr 0.0001181326206]
[iter 8860], [train loss 0.16579], [loss_x_fusion 0.03238], [loss_x_j1 0.03323], [loss_x_j2 0.03485], [loss_x_j3 0.03260], [loss_x_j4 0.03274], [lr 0.0001181230783]
[iter 8861], [train loss 0.16582], [loss_x_fusion 0.03239], [loss_x_j1 0.03323], [loss_x_j2 0.03485], [loss_x_j3 0.03261], [loss_x_j4 0.03274], [lr 0.0001181135360]
[iter 8862], [train loss 0.16580], [loss_x_fusion 0.03238], [loss_x_j1 0.03323], [loss_x_j2 0.03485], [loss_x_j3 0.03260], [loss_x_j4 0.03274], [lr 0.0001181039936]
[iter 8863], [train loss 0.16580], [loss_x_fusion 0.03238], [loss_x_j1 0.03323], [loss_x_j2 0.03485], [loss_x_j3 0.03260], [loss_x_j4 0.03274], [lr 0.0001180944511]
[iter 8864], [train loss 0.16575], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03484], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001180849085]
[iter 8865], [train loss 0.16577], [loss_x_fusion 0.03238], [loss_x_j1 0.03322], [loss_x_j2 0.03484], [loss_x_j3 0.03260], [loss_x_j4 0.03273], [lr 0.0001180753658]
[iter 8866], [train loss 0.16575], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03484], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001180658230]
[iter 8867], [train loss 0.16584], [loss_x_fusion 0.03239], [loss_x_j1 0.03324], [loss_x_j2 0.03485], [loss_x_j3 0.03261], [loss_x_j4 0.03275], [lr 0.0001180562801]
[iter 8868], [train loss 0.16583], [loss_x_fusion 0.03239], [loss_x_j1 0.03324], [loss_x_j2 0.03485], [loss_x_j3 0.03261], [loss_x_j4 0.03275], [lr 0.0001180467372]
[iter 8869], [train loss 0.16578], [loss_x_fusion 0.03238], [loss_x_j1 0.03323], [loss_x_j2 0.03483], [loss_x_j3 0.03260], [loss_x_j4 0.03274], [lr 0.0001180371942]
[iter 8870], [train loss 0.16575], [loss_x_fusion 0.03238], [loss_x_j1 0.03322], [loss_x_j2 0.03483], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001180276511]
[iter 8871], [train loss 0.16573], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03482], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001180181079]
[iter 8872], [train loss 0.16575], [loss_x_fusion 0.03238], [loss_x_j1 0.03322], [loss_x_j2 0.03483], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001180085646]
[iter 8873], [train loss 0.16577], [loss_x_fusion 0.03238], [loss_x_j1 0.03323], [loss_x_j2 0.03483], [loss_x_j3 0.03260], [loss_x_j4 0.03274], [lr 0.0001179990212]
[iter 8874], [train loss 0.16574], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03482], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001179894777]
[iter 8875], [train loss 0.16576], [loss_x_fusion 0.03238], [loss_x_j1 0.03322], [loss_x_j2 0.03484], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001179799342]
[iter 8876], [train loss 0.16574], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03483], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001179703906]
[iter 8877], [train loss 0.16575], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03483], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001179608469]
[iter 8878], [train loss 0.16576], [loss_x_fusion 0.03238], [loss_x_j1 0.03322], [loss_x_j2 0.03484], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001179513031]
[iter 8879], [train loss 0.16576], [loss_x_fusion 0.03238], [loss_x_j1 0.03322], [loss_x_j2 0.03484], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001179417592]
[iter 8880], [train loss 0.16578], [loss_x_fusion 0.03238], [loss_x_j1 0.03322], [loss_x_j2 0.03484], [loss_x_j3 0.03260], [loss_x_j4 0.03274], [lr 0.0001179322152]
[iter 8881], [train loss 0.16577], [loss_x_fusion 0.03238], [loss_x_j1 0.03322], [loss_x_j2 0.03484], [loss_x_j3 0.03260], [loss_x_j4 0.03273], [lr 0.0001179226711]
[iter 8882], [train loss 0.16578], [loss_x_fusion 0.03238], [loss_x_j1 0.03322], [loss_x_j2 0.03484], [loss_x_j3 0.03260], [loss_x_j4 0.03274], [lr 0.0001179131270]
[iter 8883], [train loss 0.16579], [loss_x_fusion 0.03238], [loss_x_j1 0.03323], [loss_x_j2 0.03484], [loss_x_j3 0.03260], [loss_x_j4 0.03274], [lr 0.0001179035828]
[iter 8884], [train loss 0.16573], [loss_x_fusion 0.03237], [loss_x_j1 0.03321], [loss_x_j2 0.03483], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001178940384]
[iter 8885], [train loss 0.16573], [loss_x_fusion 0.03237], [loss_x_j1 0.03321], [loss_x_j2 0.03483], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001178844940]
[iter 8886], [train loss 0.16571], [loss_x_fusion 0.03237], [loss_x_j1 0.03321], [loss_x_j2 0.03482], [loss_x_j3 0.03258], [loss_x_j4 0.03272], [lr 0.0001178749496]
[iter 8887], [train loss 0.16571], [loss_x_fusion 0.03237], [loss_x_j1 0.03321], [loss_x_j2 0.03482], [loss_x_j3 0.03258], [loss_x_j4 0.03272], [lr 0.0001178654050]
[iter 8888], [train loss 0.16568], [loss_x_fusion 0.03236], [loss_x_j1 0.03321], [loss_x_j2 0.03482], [loss_x_j3 0.03258], [loss_x_j4 0.03272], [lr 0.0001178558603]
[iter 8889], [train loss 0.16567], [loss_x_fusion 0.03236], [loss_x_j1 0.03320], [loss_x_j2 0.03481], [loss_x_j3 0.03258], [loss_x_j4 0.03272], [lr 0.0001178463156]
[iter 8890], [train loss 0.16569], [loss_x_fusion 0.03236], [loss_x_j1 0.03321], [loss_x_j2 0.03481], [loss_x_j3 0.03258], [loss_x_j4 0.03272], [lr 0.0001178367707]
[iter 8891], [train loss 0.16567], [loss_x_fusion 0.03236], [loss_x_j1 0.03321], [loss_x_j2 0.03481], [loss_x_j3 0.03258], [loss_x_j4 0.03272], [lr 0.0001178272258]
[iter 8892], [train loss 0.16567], [loss_x_fusion 0.03236], [loss_x_j1 0.03321], [loss_x_j2 0.03481], [loss_x_j3 0.03258], [loss_x_j4 0.03272], [lr 0.0001178176808]
[iter 8893], [train loss 0.16569], [loss_x_fusion 0.03237], [loss_x_j1 0.03321], [loss_x_j2 0.03481], [loss_x_j3 0.03258], [loss_x_j4 0.03272], [lr 0.0001178081357]
[iter 8894], [train loss 0.16569], [loss_x_fusion 0.03237], [loss_x_j1 0.03321], [loss_x_j2 0.03481], [loss_x_j3 0.03258], [loss_x_j4 0.03272], [lr 0.0001177985906]
[iter 8895], [train loss 0.16569], [loss_x_fusion 0.03237], [loss_x_j1 0.03321], [loss_x_j2 0.03481], [loss_x_j3 0.03258], [loss_x_j4 0.03272], [lr 0.0001177890453]
[iter 8896], [train loss 0.16575], [loss_x_fusion 0.03238], [loss_x_j1 0.03322], [loss_x_j2 0.03482], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001177795000]
[iter 8897], [train loss 0.16572], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03482], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001177699545]
[iter 8898], [train loss 0.16573], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03482], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001177604090]
[iter 8899], [train loss 0.16573], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03482], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001177508634]
[iter 8900], [train loss 0.16574], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03482], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001177413177]
[iter 8901], [train loss 0.16573], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03482], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001177317719]
[iter 8902], [train loss 0.16571], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03482], [loss_x_j3 0.03258], [loss_x_j4 0.03272], [lr 0.0001177222261]
[iter 8903], [train loss 0.16573], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03482], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001177126801]
[iter 8904], [train loss 0.16573], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03482], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001177031341]
[iter 8905], [train loss 0.16573], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03482], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001176935880]
[iter 8906], [train loss 0.16575], [loss_x_fusion 0.03238], [loss_x_j1 0.03323], [loss_x_j2 0.03482], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001176840418]
[iter 8907], [train loss 0.16572], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03482], [loss_x_j3 0.03259], [loss_x_j4 0.03273], [lr 0.0001176744955]
[iter 8908], [train loss 0.16572], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03482], [loss_x_j3 0.03258], [loss_x_j4 0.03273], [lr 0.0001176649491]
[iter 8909], [train loss 0.16570], [loss_x_fusion 0.03237], [loss_x_j1 0.03322], [loss_x_j2 0.03481], [loss_x_j3 0.03258], [loss_x_j4 0.03272], [lr 0.0001176554026]
[iter 8910], [train loss 0.16566], [loss_x_fusion 0.03236], [loss_x_j1 0.03321], [loss_x_j2 0.03480], [loss_x_j3 0.03257], [loss_x_j4 0.03272], [lr 0.0001176458561]
[iter 8911], [train loss 0.16567], [loss_x_fusion 0.03236], [loss_x_j1 0.03321], [loss_x_j2 0.03480], [loss_x_j3 0.03257], [loss_x_j4 0.03272], [lr 0.0001176363094]
[iter 8912], [train loss 0.16567], [loss_x_fusion 0.03236], [loss_x_j1 0.03321], [loss_x_j2 0.03480], [loss_x_j3 0.03258], [loss_x_j4 0.03272], [lr 0.0001176267627]
[iter 8913], [train loss 0.16566], [loss_x_fusion 0.03236], [loss_x_j1 0.03321], [loss_x_j2 0.03480], [loss_x_j3 0.03257], [loss_x_j4 0.03272], [lr 0.0001176172159]
